Profundidade[m]	Produtividade_Primaria[gC/m²/yr]
5285.966	229.7072908
5286.1184	229.7072908
5286.2708	229.7072908
5286.4232	229.7135316
5286.5756	229.7072908
5286.728	229.7072908
5286.8804	229.7072908
5287.0328	229.7135316
5287.1852	229.7072908
5287.3376	229.7072908
5287.49	229.7135316
5287.6424	229.7072908
5287.7948	229.7072908
5287.9472	229.7072908
5288.0996	229.7135316
5288.252	229.7072908
5288.4044	229.7072908
5288.5568	229.7135316
5288.7092	229.7072908
5288.8616	229.7072908
5289.014	229.7072908
5289.1664	229.7135316
5289.3188	229.7072908
5289.4712	229.7072908
5289.6236	229.7072908
5289.776	229.7135316
5289.9284	229.7072908
5290.0808	229.7072908
5290.2332	229.7135316
5290.3856	229.7072908
5290.538	229.7072908
5290.6904	229.7072908
5290.8428	229.7135316
5290.9952	229.7072908
5291.1476	229.7072908
5291.3	229.7072908
5291.4524	229.7135316
5291.6048	229.7072908
5291.7572	229.7072908
5291.9096	229.7135316
5292.062	229.7072908
5292.2144	229.7072908
5292.3668	229.7072908
5292.5192	229.7135316
5292.6716	229.7072908
5292.824	229.7072908
5292.9764	229.7072908
5293.1288	229.7135316
5293.2812	229.7072908
5293.4336	229.7072908
5293.586	229.7135316
5293.7384	229.7072908
5293.8908	229.7072908
5294.0432	229.7072908
5294.1956	229.7135316
5294.348	229.7072908
5294.5004	229.7072908
5294.6528	229.7072908
5294.8052	229.7135316
5294.9576	229.7072908
5295.11	229.7072908
5295.2624	229.7135316
5295.4148	229.7072908
5295.5672	229.7072908
5295.7196	229.7072908
5295.872	229.7135316
5296.0244	229.7072908
5296.1768	229.7072908
5296.3292	229.7072908
5296.4816	229.7135316
5296.634	229.7072908
5296.7864	229.7072908
5296.9388	229.7135316
5297.0912	229.7072908
5297.2436	229.7072908
5297.396	229.7072908
5297.5484	229.7135316
5297.7008	229.7072908
5297.8532	229.7072908
5298.0056	229.7072908
5298.158	229.7135316
5298.3104	229.7072908
5298.4628	229.7072908
5298.6152	229.7135316
5298.7676	229.7072908
5298.92	229.7072908
5299.0724	229.7072908
5299.2248	229.7135316
5299.3772	229.7072908
5299.5296	229.7072908
5299.682	229.7072908
5299.8344	229.7135316
5299.9868	229.7072908
5300.1392	229.7072908
5300.2916	229.7135316
5300.444	229.7072908
5300.5964	229.7072908
5300.7488	229.7072908
5300.9012	229.7135316
5301.0536	229.7072908
5301.206	229.7072908
5301.3584	229.7135316
5301.5108	229.7072908
5301.6632	229.7072908
5301.8156	229.7072908
5301.968	229.7135316
5302.1204	229.7072908
5302.2728	229.7072908
5302.4252	229.7072908
5302.5776	229.7135316
5302.73	229.7072908
5302.8824	229.7072908
5303.0348	229.7135316
5303.1872	229.7072908
5303.3396	229.7072908
5303.492	229.7072908
5303.6444	229.7135316
5303.7968	229.7072908
5303.9492	229.7072908
5304.1016	229.7072908
5304.254	229.7135316
5304.4064	229.7072908
5304.5588	229.7072908
5304.7112	229.7135316
5304.8636	229.7072908
5305.016	229.7072908
5305.1684	229.7072908
5305.3208	229.7135316
5305.4732	229.7072908
5305.6256	229.7072908
5305.778	229.7072908
5305.9304	229.7135316
5306.0828	229.7072908
5306.2352	229.7072908
5306.3876	229.7135316
5306.54	229.7072908
5306.6924	229.7072908
5306.8448	229.7072908
5306.9972	229.7135316
5307.1496	229.7072908
5307.302	229.7072908
5307.4544	229.7072908
5307.6068	229.7135316
5307.7592	229.7072908
5307.9116	229.7072908
5308.064	229.7135316
5308.2164	229.7072908
5308.3688	229.7072908
5308.5212	229.7072908
5308.6736	229.7135316
5308.826	229.7072908
5308.9784	229.7072908
5309.1308	229.7072908
5309.2832	229.7135316
5309.4356	229.7072908
5309.588	229.7072908
5309.7404	229.7135316
5309.8928	229.7072908
5310.0452	229.7072908
5310.1976	229.7072908
5310.35	229.7135316
5310.5024	229.7072908
5310.6548	229.7072908
5310.8072	229.7072908
5310.9596	229.7135316
5311.112	229.7072908
5311.2644	229.7072908
5311.4168	229.7135316
5311.5692	229.7072908
5311.7216	229.7072908
5311.874	229.7072908
5312.0264	229.7135316
5312.1788	229.7072908
5312.3312	229.7072908
5312.4836	229.7135316
5312.636	229.7072908
5312.7884	229.7072908
5312.9408	229.7072908
5313.0932	229.7135316
5313.2456	229.7072908
5313.398	229.7072908
5313.5504	229.7072908
5313.7028	229.7135316
5313.8552	229.7072908
5314.0076	229.7072908
5314.16	229.7135316
5314.3124	229.7072908
5314.4648	229.7072908
5314.6172	229.7072908
5314.7696	229.7135316
5314.922	229.7072908
5315.0744	229.7072908
5315.2268	229.7072908
5315.3792	229.7135316
5315.5316	229.7072908
5315.684	229.7072908
5315.8364	229.7135316
5315.9888	229.7072908
5316.1412	229.7072908
5316.2936	229.7072908
5316.446	229.7135316
5316.5984	229.7072908
5316.7508	229.7072908
5316.9032	229.7072908
5317.0556	229.7135316
5317.208	229.7072908
5317.3604	229.7072908
5317.5128	229.7135316
5317.6652	229.7072908
5317.8176	229.7072908
5317.97	229.7072908
5318.1224	229.7135316
5318.2748	229.7072908
5318.4272	229.7072908
5318.5796	229.7072908
5318.732	229.7135316
5318.8844	229.7072908
5319.0368	229.7072908
5319.1892	229.7135316
5319.3416	229.7072908
5319.494	229.7072908
5319.6464	229.7072908
5319.7988	229.7135316
5319.9512	229.7072908
5320.1036	229.7072908
5320.256	229.7072908
5320.4084	229.7135316
5320.5608	229.7072908
5320.7132	229.7072908
5320.8656	229.7135316
5321.018	229.7072908
5321.1704	229.7072908
5321.3228	229.7072908
5321.4752	229.7135316
5321.6276	229.7072908
5321.78	229.7072908
5321.9324	229.7072908
5322.0848	229.7135316
5322.2372	229.7072908
5322.3896	229.7072908
5322.542	229.7135316
5322.6944	229.7072908
5322.8468	229.7072908
5322.9992	229.7072908
5323.1516	229.7135316
5323.304	229.7072908
5323.4564	229.7072908
5323.6088	229.7072908
5323.7612	229.7135316
5323.9136	229.7072908
5324.066	229.7072908
5324.2184	229.7135316
5324.3708	229.7072908
5324.5232	229.7072908
5324.6756	229.7072908
5324.828	229.7135316
5324.9804	229.7072908
5325.1328	229.7072908
5325.2852	229.7135316
5325.4376	229.7072908
5325.59	229.7072908
5325.7424	229.7072908
5325.8948	229.7135316
5326.0472	229.7072908
5326.1996	229.7072908
5326.352	229.7072908
5326.5044	229.7135316
5326.6568	229.7072908
5326.8092	229.7072908
5326.9616	229.7135316
5327.114	229.7072908
5327.2664	229.7072908
5327.4188	229.7072908
5327.5712	229.7135316
5327.7236	229.7072908
5327.876	229.7072908
5328.0284	229.7072908
5328.1808	229.7135316
5328.3332	229.7072908
5328.4856	229.7072908
5328.638	229.7135316
5328.7904	229.7072908
5328.9428	229.7072908
5329.0952	229.7072908
5329.2476	229.7135316
5329.4	229.7072908
5329.5524	229.7072908
5329.7048	229.7072908
5329.8572	229.7135316
5330.0096	229.7072908
5330.162	229.7072908
5330.3144	229.7135316
5330.4668	229.7072908
5330.6192	229.7072908
5330.7716	229.7072908
5330.924	229.7135316
5331.0764	229.7072908
5331.2288	229.7072908
5331.3812	229.7072908
5331.5336	229.7135316
5331.686	229.7072908
5331.8384	229.7072908
5331.9908	229.7135316
5332.1432	229.7072908
5332.2956	229.7072908
5332.448	229.7072908
5332.6004	229.7135316
5332.7528	229.7072908
5332.9052	229.7072908
5333.0576	229.7072908
5333.21	229.7135316
5333.3624	229.7072908
5333.5148	229.7072908
5333.6672	229.7135316
5333.8196	229.7072908
5333.972	229.7072908
5334.1244	229.7072908
5334.2768	229.7135316
5334.4292	229.7072908
5334.5816	229.7072908
5334.734	229.7072908
5334.8864	229.7135316
5335.0388	229.7072908
5335.1912	229.7072908
5335.3436	229.7135316
5335.496	229.7072908
5335.6484	229.7072908
5335.8008	229.7072908
5335.9532	229.7135316
5336.1056	229.7072908
5336.258	229.7072908
5336.4104	229.7135316
5336.5628	229.7072908
5336.7152	229.7072908
5336.8676	229.7072908
5337.02	229.7135316
5337.1724	229.7072908
5337.3248	229.7072908
5337.4772	229.7072908
5337.6296	229.7135316
5337.782	229.7072908
5337.9344	229.7072908
5338.0868	229.7135316
5338.2392	229.7072908
5338.3916	229.7072908
5338.544	229.7072908
5338.6964	229.7135316
5338.8488	229.7072908
5339.0012	229.7072908
5339.1536	229.7072908
5339.306	229.7135316
5339.4584	229.7072908
5339.6108	229.7072908
5339.7632	229.7135316
5339.9156	229.7072908
5340.068	229.7072908
5340.2204	229.7072908
5340.3728	229.7135316
5340.5252	229.7072908
5340.6776	229.7072908
5340.83	229.7072908
5340.9824	229.7135316
5341.1348	229.7072908
5341.2872	229.7072908
5341.4396	229.7135316
5341.592	229.7072908
5341.7444	229.7072908
5341.8968	229.7072908
5342.0492	229.7135316
5342.2016	229.7072908
5342.354	229.7072908
5342.5064	229.7072908
5342.6588	229.7135316
5342.8112	229.7072908
5342.9636	229.7072908
5343.116	229.7135316
5343.2684	229.7072908
5343.4208	229.7072908
5343.5732	229.7072908
5343.7256	229.7135316
5343.878	229.7072908
5344.0304	229.7072908
5344.1828	229.7072908
5344.3352	229.7135316
5344.4876	229.7072908
5344.64	229.7072908
5344.7924	229.7135316
5344.9448	229.7072908
5345.0972	229.7072908
5345.2496	229.7072908
5345.402	229.7135316
5345.5544	229.7072908
5345.7068	229.7072908
5345.8592	229.7072908
5346.0116	229.7135316
5346.164	229.7072908
5346.3164	229.7072908
5346.4688	229.7135316
5346.6212	229.7072908
5346.7736	229.7072908
5346.926	229.7072908
5347.0784	229.7135316
5347.2308	229.7072908
5347.3832	229.7072908
5347.5356	229.7072908
5347.688	229.7135316
5347.8404	229.7072908
5347.9928	229.7072908
5348.1452	229.7135316
5348.2976	229.7072908
5348.45	229.7072908
5348.6024	229.7072908
5348.7548	229.7135316
5348.9072	229.7072908
5349.0596	229.7072908
5349.212	229.7135316
5349.3644	229.7072908
5349.5168	229.7072908
5349.6692	229.7072908
5349.8216	229.7135316
5349.974	229.7072908
5350.1264	229.7072908
5350.2788	229.7072908
5350.4312	229.7135316
5350.5836	229.7072908
5350.736	229.7072908
5350.8884	229.7135316
5351.0408	229.7072908
5351.1932	229.7072908
5351.3456	229.7072908
5351.498	229.7135316
5351.6504	229.7072908
5351.8028	229.7072908
5351.9552	229.7072908
5352.1076	229.7135316
5352.26	229.7072908
5352.4124	229.7072908
5352.5648	229.7135316
5352.7172	229.7072908
5352.8696	229.7072908
5353.022	229.7072908
5353.1744	229.7135316
5353.3268	229.7072908
5353.4792	229.7072908
5353.6316	229.7072908
5353.784	229.7135316
5353.9364	229.7072908
5354.0888	229.7072908
5354.2412	229.7135316
5354.3936	229.7072908
5354.546	229.7072908
5354.6984	229.7072908
5354.8508	229.7135316
5355.0032	229.7072908
5355.1556	229.7072908
5355.308	229.7072908
5355.4604	229.7135316
5355.6128	229.7072908
5355.7652	229.7072908
5355.9176	229.7135316
5356.07	229.7072908
5356.2224	229.7072908
5356.3748	229.7072908
5356.5272	229.7135316
5356.6796	229.7072908
5356.832	229.7072908
5356.9844	229.7072908
5357.1368	229.7135316
5357.2892	229.7072908
5357.4416	229.7072908
5357.594	229.7135316
5357.7464	229.7072908
5357.8988	229.7072908
5358.0512	229.7072908
5358.2036	229.7135316
5358.356	229.7072908
5358.5084	229.7072908
5358.6608	229.7072908
5358.8132	229.7135316
5358.9656	229.7072908
5359.118	229.7072908
5359.2704	229.7135316
5359.4228	229.7072908
5359.5752	229.7072908
5359.7276	229.7072908
5359.88	229.7135316
5360.0324	229.7072908
5360.1848	229.7072908
5360.3372	229.7135316
5360.4896	229.7072908
5360.642	229.7072908
5360.7944	229.7072908
5360.9468	229.7135316
5361.0992	229.7072908
5361.2516	229.7072908
5361.404	229.7072908
5361.5564	229.7135316
5361.7088	229.7072908
5361.8612	229.7072908
5362.0136	229.7135316
5362.166	229.7072908
5362.3184	229.7072908
5362.4708	229.7072908
5362.6232	229.7135316
5362.7756	229.7072908
5362.928	229.7072908
5363.0804	229.7072908
5363.2328	229.7135316
5363.3852	229.7072908
5363.5376	229.7072908
5363.69	229.7135316
5363.8424	229.7072908
5363.9948	229.7072908
5364.1472	229.7072908
5364.2996	229.7135316
5364.452	229.7072908
5364.6044	229.7072908
5364.7568	229.7072908
5364.9092	229.7135316
5365.0616	229.7072908
5365.214	229.7072908
5365.3664	229.7135316
5365.5188	229.7072908
5365.6712	229.7072908
5365.8236	229.7072908
5365.976	229.7135316
5366.1284	229.7072908
5366.2808	229.7072908
5366.4332	229.7072908
5366.5856	229.7135316
5366.738	229.7072908
5366.8904	229.7072908
5367.0428	229.7135316
5367.1952	229.7072908
5367.3476	229.7072908
5367.5	229.7072908
5367.6524	229.7135316
5367.8048	229.7072908
5367.9572	229.7072908
5368.1096	229.7072908
5368.262	229.7135316
5368.4144	229.7072908
5368.5668	229.7072908
5368.7192	229.7135316
5368.8716	229.7072908
5369.024	229.7072908
5369.1764	229.7072908
5369.3288	229.7135316
5369.4812	229.7072908
5369.6336	229.7072908
5369.786	229.7072908
5369.9384	229.7135316
5370.0908	229.7072908
5370.2432	229.7072908
5370.3956	229.7135316
5370.548	229.7072908
5370.7004	229.7072908
5370.8528	229.7072908
5371.0052	229.7135316
5371.1576	229.7072908
5371.31	229.7072908
5371.4624	229.7072908
5371.6148	229.7135316
5371.7672	229.7072908
5371.9196	229.7072908
5372.072	229.7135316
5372.2244	229.7072908
5372.3768	229.7072908
5372.5292	229.7072908
5372.6816	229.7135316
5372.834	229.7072908
5372.9864	229.7072908
5373.1388	229.7135316
5373.2912	229.7072908
5373.4436	229.7072908
5373.596	229.7072908
5373.7484	229.7135316
5373.9008	229.7072908
5374.0532	229.7072908
5374.2056	229.7072908
5374.358	229.7135316
5374.5104	229.7072908
5374.6628	229.7072908
5374.8152	229.7135316
5374.9676	229.7072908
5375.12	229.7072908
5375.2724	229.7072908
5375.4248	229.7135316
5375.5772	229.7072908
5375.7296	229.7072908
5375.882	229.7072908
5376.0344	229.7135316
5376.1868	229.7072908
5376.3392	229.7072908
5376.4916	229.7135316
5376.644	229.7072908
5376.7964	229.7072908
5376.9488	229.7072908
5377.1012	229.7135316
5377.2536	229.7072908
5377.406	229.7072908
5377.5584	229.7072908
5377.7108	229.7135316
5377.8632	229.7072908
5378.0156	229.7072908
5378.168	229.7135316
5378.3204	229.7072908
5378.4728	229.7072908
5378.6252	229.7072908
5378.7776	229.7135316
5378.93	229.7072908
5379.0824	229.7072908
5379.2348	229.7072908
5379.3872	229.7135316
5379.5396	229.7072908
5379.692	229.7072908
5379.8444	229.7135316
5379.9968	229.7072908
5380.1492	229.7072908
5380.3016	229.7072908
5380.454	229.7135316
5380.6064	229.7072908
5380.7588	229.7072908
5380.9112	229.7072908
5381.0636	229.7135316
5381.216	229.7072908
5381.3684	229.7072908
5381.5208	229.7135316
5381.6732	229.7072908
5381.8256	229.7072908
5381.978	229.7072908
5382.1304	229.7135316
5382.2828	229.7072908
5382.4352	229.7072908
5382.5876	229.7072908
5382.74	229.7135316
5382.8924	229.7072908
5383.0448	229.7072908
5383.1972	229.7135316
5383.3496	229.7072908
5383.502	229.7072908
5383.6544	229.7072908
5383.8068	229.7135316
5383.9592	229.7072908
5384.1116	229.7072908
5384.264	229.7135316
5384.4164	229.7072908
5384.5688	229.7072908
5384.7212	229.7072908
5384.8736	229.7135316
5385.026	229.7072908
5385.1784	229.7072908
5385.3308	229.7072908
5385.4832	229.7135316
5385.6356	229.7072908
5385.788	229.7072908
5385.9404	229.7135316
5386.0928	229.7072908
5386.2452	229.7072908
5386.3976	229.7072908
5386.55	229.7135316
5386.7024	229.7072908
5386.8548	229.7072908
5387.0072	229.7072908
5387.1596	229.7135316
5387.312	229.7072908
5387.4644	229.7072908
5387.6168	229.7135316
5387.7692	229.7072908
5387.9216	229.7072908
5388.074	229.7072908
5388.2264	229.7135316
5388.3788	229.7072908
5388.5312	229.7072908
5388.6836	229.7072908
5388.836	229.7135316
5388.9884	229.7072908
5389.1408	229.7072908
5389.2932	229.7135316
5389.4456	229.7072908
5389.598	229.7072908
5389.7504	229.7072908
5389.9028	229.7135316
5390.0552	229.7072908
5390.2076	229.7072908
5390.36	229.7072908
5390.5124	229.7135316
5390.6648	229.7072908
5390.8172	229.7072908
5390.9696	229.7135316
5391.122	229.7072908
5391.2744	229.7072908
5391.4268	229.7072908
5391.5792	229.7135316
5391.7316	229.7072908
5391.884	229.7072908
5392.0364	229.7072908
5392.1888	229.7135316
5392.3412	229.7072908
5392.4936	229.7072908
5392.646	229.7135316
5392.7984	229.7072908
5392.9508	229.7072908
5393.1032	229.7072908
5393.2556	229.7135316
5393.408	229.7072908
5393.5604	229.7072908
5393.7128	229.7072908
5393.8652	229.7135316
5394.0176	229.7072908
5394.17	229.7072908
5394.3224	229.7135316
5394.4748	229.7072908
5394.6272	229.7072908
5394.7796	229.7072908
5394.932	229.7135316
5395.0844	229.7072908
5395.2368	229.7072908
5395.3892	229.7072908
5395.5416	229.7135316
5395.694	229.7072908
5395.8464	229.7072908
5395.9988	229.7135316
5396.1512	229.7072908
5396.3036	229.7072908
5396.456	229.7072908
5396.6084	229.7135316
5396.7608	229.7072908
5396.9132	229.7072908
5397.0656	229.7135316
5397.218	229.7072908
5397.3704	229.7072908
5397.5228	229.7072908
5397.6752	229.7135316
5397.8276	229.7072908
5397.98	229.7072908
5398.1324	229.7072908
5398.2848	229.7135316
5398.4372	229.7072908
5398.5896	229.7072908
5398.742	229.7135316
5398.8944	229.7072908
5399.0468	229.7072908
5399.1992	229.7072908
5399.3516	229.7135316
5399.504	229.7072908
5399.6564	229.7072908
5399.8088	229.7072908
5399.9612	229.7135316
5400.1136	229.7072908
5400.266	229.7072908
5400.4184	229.7135316
5400.5708	229.7072908
5400.7232	229.7072908
5400.8756	229.7072908
5401.028	229.7135316
5401.1804	229.7072908
5401.3328	229.7072908
5401.4852	229.7072908
5401.6376	229.7135316
5401.79	229.7072908
5401.9424	229.7072908
5402.0948	229.7135316
5402.2472	229.7072908
5402.3996	229.7072908
5402.552	229.7072908
5402.7044	229.7135316
5402.8568	229.7072908
5403.0092	229.7072908
5403.1616	229.7072908
5403.314	229.7135316
5403.4664	229.7072908
5403.6188	229.7072908
5403.7712	229.7135316
5403.9236	229.7072908
5404.076	229.7072908
5404.2284	229.7072908
5404.3808	229.7135316
5404.5332	229.7072908
5404.6856	229.7072908
5404.838	229.7072908
5404.9904	229.7135316
5405.1428	229.7072908
5405.2952	229.7072908
5405.4476	229.7135316
5405.6	229.7072908
5405.7524	229.7072908
5405.9048	229.7072908
5406.0572	229.7135316
5406.2096	229.7072908
5406.362	229.7072908
5406.5144	229.7072908
5406.6668	229.7135316
5406.8192	229.7072908
5406.9716	229.7072908
