Profundidade[m]	Taxa_de_sedimentacao[cm/ka]
5285.6612	3.829241941
5285.8136	3.829338158
5285.966	3.829241941
5286.1184	3.829241941
5286.2708	3.829241941
5286.4232	3.829338158
5286.5756	3.829241941
5286.728	3.829241941
5286.8804	3.829241941
5287.0328	3.829338158
5287.1852	3.829241941
5287.3376	3.829241941
5287.49	3.829338158
5287.6424	3.829241941
5287.7948	3.829241941
5287.9472	3.829241941
5288.0996	3.829338158
5288.252	3.829241941
5288.4044	3.829241941
5288.5568	3.829338158
5288.7092	3.829241941
5288.8616	3.829241941
5289.014	3.829241941
5289.1664	3.829338158
5289.3188	3.829241941
5289.4712	3.829241941
5289.6236	3.829241941
5289.776	3.829338158
5289.9284	3.829241941
5290.0808	3.829241941
5290.2332	3.829338158
5290.3856	3.829241941
5290.538	3.829241941
5290.6904	3.829241941
5290.8428	3.829338158
5290.9952	3.829241941
5291.1476	3.829241941
5291.3	3.829241941
5291.4524	3.829338158
5291.6048	3.829241941
5291.7572	3.829241941
5291.9096	3.829338158
5292.062	3.829241941
5292.2144	3.829241941
5292.3668	3.829241941
5292.5192	3.829338158
5292.6716	3.829241941
5292.824	3.829241941
5292.9764	3.829241941
5293.1288	3.829338158
5293.2812	3.829241941
5293.4336	3.829241941
5293.586	3.829338158
5293.7384	3.829241941
5293.8908	3.829241941
5294.0432	3.829241941
5294.1956	3.829338158
5294.348	3.829241941
5294.5004	3.829241941
5294.6528	3.829241941
5294.8052	3.829338158
5294.9576	3.829241941
5295.11	3.829241941
5295.2624	3.829338158
5295.4148	3.829241941
5295.5672	3.829241941
5295.7196	3.829241941
5295.872	3.829338158
5296.0244	3.829241941
5296.1768	3.829241941
5296.3292	3.829241941
5296.4816	3.829338158
5296.634	3.829241941
5296.7864	3.829241941
5296.9388	3.829338158
5297.0912	3.829241941
5297.2436	3.829241941
5297.396	3.829241941
5297.5484	3.829338158
5297.7008	3.829241941
5297.8532	3.829241941
5298.0056	3.829241941
5298.158	3.829338158
5298.3104	3.829241941
5298.4628	3.829241941
5298.6152	3.829338158
5298.7676	3.829241941
5298.92	3.829241941
5299.0724	3.829241941
5299.2248	3.829338158
5299.3772	3.829241941
5299.5296	3.829241941
5299.682	3.829241941
5299.8344	3.829338158
5299.9868	3.829241941
5300.1392	3.829241941
5300.2916	3.829338158
5300.444	3.829241941
5300.5964	3.829241941
5300.7488	3.829241941
5300.9012	3.829338158
5301.0536	3.829241941
5301.206	3.829241941
5301.3584	3.829338158
5301.5108	3.829241941
5301.6632	3.829241941
5301.8156	3.829241941
5301.968	3.829338158
5302.1204	3.829241941
5302.2728	3.829241941
5302.4252	3.829241941
5302.5776	3.829338158
5302.73	3.829241941
5302.8824	3.829241941
5303.0348	3.829338158
5303.1872	3.829241941
5303.3396	3.829241941
5303.492	3.829241941
5303.6444	3.829338158
5303.7968	3.829241941
5303.9492	3.829241941
5304.1016	3.829241941
5304.254	3.829338158
5304.4064	3.829241941
5304.5588	3.829241941
5304.7112	3.829338158
5304.8636	3.829241941
5305.016	3.829241941
5305.1684	3.829241941
5305.3208	3.829338158
5305.4732	3.829241941
5305.6256	3.829241941
5305.778	3.829241941
5305.9304	3.829338158
5306.0828	3.829241941
5306.2352	3.829241941
5306.3876	3.829338158
5306.54	3.829241941
5306.6924	3.829241941
5306.8448	3.829241941
5306.9972	3.829338158
5307.1496	3.829241941
5307.302	3.829241941
5307.4544	3.829241941
5307.6068	3.829338158
5307.7592	3.829241941
5307.9116	3.829241941
5308.064	3.829338158
5308.2164	3.829241941
5308.3688	3.829241941
5308.5212	3.829241941
5308.6736	3.829338158
5308.826	3.829241941
5308.9784	3.829241941
5309.1308	3.829241941
5309.2832	3.829338158
5309.4356	3.829241941
5309.588	3.829241941
5309.7404	3.829338158
5309.8928	3.829241941
5310.0452	3.829241941
5310.1976	3.829241941
5310.35	3.829338158
5310.5024	3.829241941
5310.6548	3.829241941
5310.8072	3.829241941
5310.9596	3.829338158
5311.112	3.829241941
5311.2644	3.829241941
5311.4168	3.829338158
5311.5692	3.829241941
5311.7216	3.829241941
5311.874	3.829241941
5312.0264	3.829338158
5312.1788	3.829241941
5312.3312	3.829241941
5312.4836	3.829338158
5312.636	3.829241941
5312.7884	3.829241941
5312.9408	3.829241941
5313.0932	3.829338158
5313.2456	3.829241941
5313.398	3.829241941
5313.5504	3.829241941
5313.7028	3.829338158
5313.8552	3.829241941
5314.0076	3.829241941
5314.16	3.829338158
5314.3124	3.829241941
5314.4648	3.829241941
5314.6172	3.829241941
5314.7696	3.829338158
5314.922	3.829241941
5315.0744	3.829241941
5315.2268	3.829241941
5315.3792	3.829338158
5315.5316	3.829241941
5315.684	3.829241941
5315.8364	3.829338158
5315.9888	3.829241941
5316.1412	3.829241941
5316.2936	3.829241941
5316.446	3.829338158
5316.5984	3.829241941
5316.7508	3.829241941
5316.9032	3.829241941
5317.0556	3.829338158
5317.208	3.829241941
5317.3604	3.829241941
5317.5128	3.829338158
5317.6652	3.829241941
5317.8176	3.829241941
5317.97	3.829241941
5318.1224	3.829338158
5318.2748	3.829241941
5318.4272	3.829241941
5318.5796	3.829241941
5318.732	3.829338158
5318.8844	3.829241941
5319.0368	3.829241941
5319.1892	3.829338158
5319.3416	3.829241941
5319.494	3.829241941
5319.6464	3.829241941
5319.7988	3.829338158
5319.9512	3.829241941
5320.1036	3.829241941
5320.256	3.829241941
5320.4084	3.829338158
5320.5608	3.829241941
5320.7132	3.829241941
5320.8656	3.829338158
5321.018	3.829241941
5321.1704	3.829241941
5321.3228	3.829241941
5321.4752	3.829338158
5321.6276	3.829241941
5321.78	3.829241941
5321.9324	3.829241941
5322.0848	3.829338158
5322.2372	3.829241941
5322.3896	3.829241941
5322.542	3.829338158
5322.6944	3.829241941
5322.8468	3.829241941
5322.9992	3.829241941
5323.1516	3.829338158
5323.304	3.829241941
5323.4564	3.829241941
5323.6088	3.829241941
5323.7612	3.829338158
5323.9136	3.829241941
5324.066	3.829241941
5324.2184	3.829338158
5324.3708	3.829241941
5324.5232	3.829241941
5324.6756	3.829241941
5324.828	3.829338158
5324.9804	3.829241941
5325.1328	3.829241941
5325.2852	3.829338158
5325.4376	3.829241941
5325.59	3.829241941
5325.7424	3.829241941
5325.8948	3.829338158
5326.0472	3.829241941
5326.1996	3.829241941
5326.352	3.829241941
5326.5044	3.829338158
5326.6568	3.829241941
5326.8092	3.829241941
5326.9616	3.829338158
5327.114	3.829241941
5327.2664	3.829241941
5327.4188	3.829241941
5327.5712	3.829338158
5327.7236	3.829241941
5327.876	3.829241941
5328.0284	3.829241941
5328.1808	3.829338158
5328.3332	3.829241941
5328.4856	3.829241941
5328.638	3.829338158
5328.7904	3.829241941
5328.9428	3.829241941
5329.0952	3.829241941
5329.2476	3.829338158
5329.4	3.829241941
5329.5524	3.829241941
5329.7048	3.829241941
5329.8572	3.829338158
5330.0096	3.829241941
5330.162	3.829241941
5330.3144	3.829338158
5330.4668	3.829241941
5330.6192	3.829241941
5330.7716	3.829241941
5330.924	3.829338158
5331.0764	3.829241941
5331.2288	3.829241941
5331.3812	3.829241941
5331.5336	3.829338158
5331.686	3.829241941
5331.8384	3.829241941
5331.9908	3.829338158
5332.1432	3.829241941
5332.2956	3.829241941
5332.448	3.829241941
5332.6004	3.829338158
5332.7528	3.829241941
5332.9052	3.829241941
5333.0576	3.829241941
5333.21	3.829338158
5333.3624	3.829241941
5333.5148	3.829241941
5333.6672	3.829338158
5333.8196	3.829241941
5333.972	3.829241941
5334.1244	3.829241941
5334.2768	3.829338158
5334.4292	3.829241941
5334.5816	3.829241941
5334.734	3.829241941
5334.8864	3.829338158
5335.0388	3.829241941
5335.1912	3.829241941
5335.3436	3.829338158
5335.496	3.829241941
5335.6484	3.829241941
5335.8008	3.829241941
5335.9532	3.829338158
5336.1056	3.829241941
5336.258	3.829241941
5336.4104	3.829338158
5336.5628	3.829241941
5336.7152	3.829241941
5336.8676	3.829241941
5337.02	3.829338158
5337.1724	3.829241941
5337.3248	3.829241941
5337.4772	3.829241941
5337.6296	3.829338158
5337.782	3.829241941
5337.9344	3.829241941
5338.0868	3.829338158
5338.2392	3.829241941
5338.3916	3.829241941
5338.544	3.829241941
5338.6964	3.829338158
5338.8488	3.829241941
5339.0012	3.829241941
5339.1536	3.829241941
5339.306	3.829338158
5339.4584	3.829241941
5339.6108	3.829241941
5339.7632	3.829338158
5339.9156	3.829241941
5340.068	3.829241941
5340.2204	3.829241941
5340.3728	3.829338158
5340.5252	3.829241941
5340.6776	3.829241941
5340.83	3.829241941
5340.9824	3.829338158
5341.1348	3.829241941
5341.2872	3.829241941
5341.4396	3.829338158
5341.592	3.829241941
5341.7444	3.829241941
5341.8968	3.829241941
5342.0492	3.829338158
5342.2016	3.829241941
5342.354	3.829241941
5342.5064	3.829241941
5342.6588	3.829338158
5342.8112	3.829241941
5342.9636	3.829241941
5343.116	3.829338158
5343.2684	3.829241941
5343.4208	3.829241941
5343.5732	3.829241941
5343.7256	3.829338158
5343.878	3.829241941
5344.0304	3.829241941
5344.1828	3.829241941
5344.3352	3.829338158
5344.4876	3.829241941
5344.64	3.829241941
5344.7924	3.829338158
5344.9448	3.829241941
5345.0972	3.829241941
5345.2496	3.829241941
5345.402	3.829338158
5345.5544	3.829241941
5345.7068	3.829241941
5345.8592	3.829241941
5346.0116	3.829338158
5346.164	3.829241941
5346.3164	3.829241941
5346.4688	3.829338158
5346.6212	3.829241941
5346.7736	3.829241941
5346.926	3.829241941
5347.0784	3.829338158
5347.2308	3.829241941
5347.3832	3.829241941
5347.5356	3.829241941
5347.688	3.829338158
5347.8404	3.829241941
5347.9928	3.829241941
5348.1452	3.829338158
5348.2976	3.829241941
5348.45	3.829241941
5348.6024	3.829241941
5348.7548	3.829338158
5348.9072	3.829241941
5349.0596	3.829241941
5349.212	3.829338158
5349.3644	3.829241941
5349.5168	3.829241941
5349.6692	3.829241941
5349.8216	3.829338158
5349.974	3.829241941
5350.1264	3.829241941
5350.2788	3.829241941
5350.4312	3.829338158
5350.5836	3.829241941
5350.736	3.829241941
5350.8884	3.829338158
5351.0408	3.829241941
5351.1932	3.829241941
5351.3456	3.829241941
5351.498	3.829338158
5351.6504	3.829241941
5351.8028	3.829241941
5351.9552	3.829241941
5352.1076	3.829338158
5352.26	3.829241941
5352.4124	3.829241941
5352.5648	3.829338158
5352.7172	3.829241941
5352.8696	3.829241941
5353.022	3.829241941
5353.1744	3.829338158
5353.3268	3.829241941
5353.4792	3.829241941
5353.6316	3.829241941
5353.784	3.829338158
5353.9364	3.829241941
5354.0888	3.829241941
5354.2412	3.829338158
5354.3936	3.829241941
5354.546	3.829241941
5354.6984	3.829241941
5354.8508	3.829338158
5355.0032	3.829241941
5355.1556	3.829241941
5355.308	3.829241941
5355.4604	3.829338158
5355.6128	3.829241941
5355.7652	3.829241941
5355.9176	3.829338158
5356.07	3.829241941
5356.2224	3.829241941
5356.3748	3.829241941
5356.5272	3.829338158
5356.6796	3.829241941
5356.832	3.829241941
5356.9844	3.829241941
5357.1368	3.829338158
5357.2892	3.829241941
5357.4416	3.829241941
5357.594	3.829338158
5357.7464	3.829241941
5357.8988	3.829241941
5358.0512	3.829241941
5358.2036	3.829338158
5358.356	3.829241941
5358.5084	3.829241941
5358.6608	3.829241941
5358.8132	3.829338158
5358.9656	3.829241941
5359.118	3.829241941
5359.2704	3.829338158
5359.4228	3.829241941
5359.5752	3.829241941
5359.7276	3.829241941
5359.88	3.829338158
5360.0324	3.829241941
5360.1848	3.829241941
5360.3372	3.829338158
5360.4896	3.829241941
5360.642	3.829241941
5360.7944	3.829241941
5360.9468	3.829338158
5361.0992	3.829241941
5361.2516	3.829241941
5361.404	3.829241941
5361.5564	3.829338158
5361.7088	3.829241941
5361.8612	3.829241941
5362.0136	3.829338158
5362.166	3.829241941
5362.3184	3.829241941
5362.4708	3.829241941
5362.6232	3.829338158
5362.7756	3.829241941
5362.928	3.829241941
5363.0804	3.829241941
5363.2328	3.829338158
5363.3852	3.829241941
5363.5376	3.829241941
5363.69	3.829338158
5363.8424	3.829241941
5363.9948	3.829241941
5364.1472	3.829241941
5364.2996	3.829338158
5364.452	3.829241941
5364.6044	3.829241941
5364.7568	3.829241941
5364.9092	3.829338158
5365.0616	3.829241941
5365.214	3.829241941
5365.3664	3.829338158
5365.5188	3.829241941
5365.6712	3.829241941
5365.8236	3.829241941
5365.976	3.829338158
5366.1284	3.829241941
5366.2808	3.829241941
5366.4332	3.829241941
5366.5856	3.829338158
5366.738	3.829241941
5366.8904	3.829241941
5367.0428	3.829338158
5367.1952	3.829241941
5367.3476	3.829241941
5367.5	3.829241941
5367.6524	3.829338158
5367.8048	3.829241941
5367.9572	3.829241941
5368.1096	3.829241941
5368.262	3.829338158
5368.4144	3.829241941
5368.5668	3.829241941
5368.7192	3.829338158
5368.8716	3.829241941
5369.024	3.829241941
5369.1764	3.829241941
5369.3288	3.829338158
5369.4812	3.829241941
5369.6336	3.829241941
5369.786	3.829241941
5369.9384	3.829338158
5370.0908	3.829241941
5370.2432	3.829241941
5370.3956	3.829338158
5370.548	3.829241941
5370.7004	3.829241941
5370.8528	3.829241941
5371.0052	3.829338158
5371.1576	3.829241941
5371.31	3.829241941
5371.4624	3.829241941
5371.6148	3.829338158
5371.7672	3.829241941
5371.9196	3.829241941
5372.072	3.829338158
5372.2244	3.829241941
5372.3768	3.829241941
5372.5292	3.829241941
5372.6816	3.829338158
5372.834	3.829241941
5372.9864	3.829241941
5373.1388	3.829338158
5373.2912	3.829241941
5373.4436	3.829241941
5373.596	3.829241941
5373.7484	3.829338158
5373.9008	3.829241941
5374.0532	3.829241941
5374.2056	3.829241941
5374.358	3.829338158
5374.5104	3.829241941
5374.6628	3.829241941
5374.8152	3.829338158
5374.9676	3.829241941
5375.12	3.829241941
5375.2724	3.829241941
5375.4248	3.829338158
5375.5772	3.829241941
5375.7296	3.829241941
5375.882	3.829241941
5376.0344	3.829338158
5376.1868	3.829241941
5376.3392	3.829241941
5376.4916	3.829338158
5376.644	3.829241941
5376.7964	3.829241941
5376.9488	3.829241941
5377.1012	3.829338158
5377.2536	3.829241941
5377.406	3.829241941
5377.5584	3.829241941
5377.7108	3.829338158
5377.8632	3.829241941
5378.0156	3.829241941
5378.168	3.829338158
5378.3204	3.829241941
5378.4728	3.829241941
5378.6252	3.829241941
5378.7776	3.829338158
5378.93	3.829241941
5379.0824	3.829241941
5379.2348	3.829241941
5379.3872	3.829338158
5379.5396	3.829241941
5379.692	3.829241941
5379.8444	3.829338158
5379.9968	3.829241941
5380.1492	3.829241941
5380.3016	3.829241941
5380.454	3.829338158
5380.6064	3.829241941
5380.7588	3.829241941
5380.9112	3.829241941
5381.0636	3.829338158
5381.216	3.829241941
5381.3684	3.829241941
5381.5208	3.829338158
5381.6732	3.829241941
5381.8256	3.829241941
5381.978	3.829241941
5382.1304	3.829338158
5382.2828	3.829241941
5382.4352	3.829241941
5382.5876	3.829241941
5382.74	3.829338158
5382.8924	3.829241941
5383.0448	3.829241941
5383.1972	3.829338158
5383.3496	3.829241941
5383.502	3.829241941
5383.6544	3.829241941
5383.8068	3.829338158
5383.9592	3.829241941
5384.1116	3.829241941
5384.264	3.829338158
5384.4164	3.829241941
5384.5688	3.829241941
5384.7212	3.829241941
5384.8736	3.829338158
5385.026	3.829241941
5385.1784	3.829241941
5385.3308	3.829241941
5385.4832	3.829338158
5385.6356	3.829241941
5385.788	3.829241941
5385.9404	3.829338158
5386.0928	3.829241941
5386.2452	3.829241941
5386.3976	3.829241941
5386.55	3.829338158
5386.7024	3.829241941
5386.8548	3.829241941
5387.0072	3.829241941
5387.1596	3.829338158
5387.312	3.829241941
5387.4644	3.829241941
5387.6168	3.829338158
5387.7692	3.829241941
5387.9216	3.829241941
5388.074	3.829241941
5388.2264	3.829338158
5388.3788	3.829241941
5388.5312	3.829241941
5388.6836	3.829241941
5388.836	3.829338158
5388.9884	3.829241941
5389.1408	3.829241941
5389.2932	3.829338158
5389.4456	3.829241941
5389.598	3.829241941
5389.7504	3.829241941
5389.9028	3.829338158
5390.0552	3.829241941
5390.2076	3.829241941
5390.36	3.829241941
5390.5124	3.829338158
5390.6648	3.829241941
5390.8172	3.829241941
5390.9696	3.829338158
5391.122	3.829241941
5391.2744	3.829241941
5391.4268	3.829241941
5391.5792	3.829338158
5391.7316	3.829241941
5391.884	3.829241941
5392.0364	3.829241941
5392.1888	3.829338158
5392.3412	3.829241941
5392.4936	3.829241941
5392.646	3.829338158
5392.7984	3.829241941
5392.9508	3.829241941
5393.1032	3.829241941
5393.2556	3.829338158
5393.408	3.829241941
5393.5604	3.829241941
5393.7128	3.829241941
5393.8652	3.829338158
5394.0176	3.829241941
5394.17	3.829241941
5394.3224	3.829338158
5394.4748	3.829241941
5394.6272	3.829241941
5394.7796	3.829241941
5394.932	3.829338158
5395.0844	3.829241941
5395.2368	3.829241941
5395.3892	3.829241941
5395.5416	3.829338158
5395.694	3.829241941
5395.8464	3.829241941
5395.9988	3.829338158
5396.1512	3.829241941
5396.3036	3.829241941
5396.456	3.829241941
5396.6084	3.829338158
5396.7608	3.829241941
5396.9132	3.829241941
5397.0656	3.829338158
5397.218	3.829241941
5397.3704	3.829241941
5397.5228	3.829241941
5397.6752	3.829338158
5397.8276	3.829241941
5397.98	3.829241941
5398.1324	3.829241941
5398.2848	3.829338158
5398.4372	3.829241941
5398.5896	3.829241941
5398.742	3.829338158
5398.8944	3.829241941
5399.0468	3.829241941
5399.1992	3.829241941
5399.3516	3.829338158
5399.504	3.829241941
5399.6564	3.829241941
5399.8088	3.829241941
5399.9612	3.829338158
5400.1136	3.829241941
5400.266	3.829241941
5400.4184	3.829338158
5400.5708	3.829241941
5400.7232	3.829241941
5400.8756	3.829241941
5401.028	3.829338158
5401.1804	3.829241941
5401.3328	3.829241941
5401.4852	3.829241941
5401.6376	3.829338158
5401.79	3.829241941
5401.9424	3.829241941
5402.0948	3.829338158
5402.2472	3.829241941
5402.3996	3.829241941
5402.552	3.829241941
5402.7044	3.829338158
5402.8568	3.829241941
5403.0092	3.829241941
5403.1616	3.829241941
5403.314	3.829338158
5403.4664	3.829241941
5403.6188	3.829241941
5403.7712	3.829338158
5403.9236	3.829241941
5404.076	3.829241941
5404.2284	3.829241941
5404.3808	3.829338158
5404.5332	3.829241941
5404.6856	3.829241941
5404.838	3.829241941
5404.9904	3.829338158
5405.1428	3.829241941
5405.2952	3.829241941
5405.4476	3.829338158
5405.6	3.829241941
5405.7524	3.829241941
5405.9048	3.829241941
5406.0572	3.829338158
5406.2096	3.829241941
5406.362	3.829241941
5406.5144	3.829241941
5406.6668	3.829338158
5406.8192	3.829241941
5406.9716	3.829241941
5407.124	3.829338158
