Profundidade[m]	Idade[Ma]
5635.2668	98.7855216
5635.4192	98.7904765
5635.5716	98.7954313
5635.724	98.8003862
5635.8764	98.8053411
5636.0288	98.810296
5636.1812	98.8152508
5636.3336	98.8202057
5636.486	98.8251606
5636.6384	98.8301155
5636.7908	98.8350703
5636.9432	98.8400252
5637.0956	98.8449801
5637.248	98.849935
5637.4004	98.8548899
5637.5528	98.8598447
5637.7052	98.8647996
5637.8576	98.8697545
5638.01	98.8747094
5638.1624	98.8796642
5638.3148	98.8846191
5638.4672	98.889574
5638.6196	98.8945289
5638.772	98.8994837
5638.9244	98.9044386
5639.0768	98.9093935
5639.2292	98.9143484
5639.3816	98.9193033
5639.534	98.9242581
5639.6864	98.929213
5639.8388	98.9341679
5639.9912	98.9391228
5640.1436	98.9440776
5640.296	98.9490325
5640.4484	98.9539874
5640.6008	98.9589423
5640.7532	98.9638971
5640.9056	98.968852
5641.058	98.9738069
5641.2104	98.9787618
5641.3628	98.9837167
5641.5152	98.9886715
5641.6676	98.9936264
5641.82	98.9985813
5641.9724	99.0035362
5642.1248	99.008491
5642.2772	99.0134459
5642.4296	99.0184008
5642.582	99.0233557
5642.7344	99.0283105
5642.8868	99.0332654
5643.0392	99.0382203
5643.1916	99.0431752
5643.344	99.04813
5643.4964	99.0530849
5643.6488	99.0580398
5643.8012	99.0629947
5643.9536	99.0679496
5644.106	99.0729044
5644.2584	99.0778593
5644.4108	99.0828142
5644.5632	99.0877691
5644.7156	99.0927239
5644.868	99.0976788
5645.0204	99.1026337
5645.1728	99.1075886
5645.3252	99.1125434
5645.4776	99.1174983
5645.63	99.1224532
5645.7824	99.1274081
5645.9348	99.132363
5646.0872	99.1373178
5646.2396	99.1422727
5646.392	99.1472276
5646.5444	99.1521825
5646.6968	99.1571373
5646.8492	99.1620922
5647.0016	99.1670471
5647.154	99.172002
5647.3064	99.1769568
5647.4588	99.1819117
5647.6112	99.1868666
5647.7636	99.1918215
5647.916	99.1967764
5648.0684	99.2017312
5648.2208	99.2066861
5648.3732	99.211641
5648.5256	99.2165959
5648.678	99.2215507
5648.8304	99.2265056
5648.9828	99.2314605
5649.1352	99.2364154
5649.2876	99.2413702
5649.44	99.2463251
5649.5924	99.25128
5649.7448	99.2562349
5649.8972	99.2611898
5650.0496	99.2661446
5650.202	99.2710995
5650.3544	99.2760544
5650.5068	99.2810093
5650.6592	99.2859641
5650.8116	99.290919
5650.964	99.2958739
5651.1164	99.3008288
5651.2688	99.3057836
5651.4212	99.3107385
5651.5736	99.3156934
5651.726	99.3206483
5651.8784	99.3256032
5652.0308	99.330558
5652.1832	99.3355129
5652.3356	99.3404678
5652.488	99.3454227
5652.6404	99.3503775
5652.7928	99.3553324
5652.9452	99.3602873
5653.0976	99.3652422
5653.25	99.370197
5653.4024	99.3751519
5653.5548	99.3801068
5653.7072	99.3850617
5653.8596	99.3900166
5654.012	99.3949714
5654.1644	99.3999263
5654.3168	99.4048812
5654.4692	99.4098361
5654.6216	99.4147909
5654.774	99.4197458
5654.9264	99.4247007
5655.0788	99.4296556
5655.2312	99.4346104
5655.3836	99.4395653
5655.536	99.4445202
5655.6884	99.4494751
5655.8408	99.45443
5655.9932	99.4593848
5656.1456	99.4643397
5656.298	99.4692946
5656.4504	99.4742495
5656.6028	99.4792043
5656.7552	99.4841592
5656.9076	99.4891141
5657.06	99.494069
5657.2124	99.4990238
5657.3648	99.5039787
5657.5172	99.5089336
5657.6696	99.5138885
5657.822	99.5188433
5657.9744	99.5237982
5658.1268	99.5287531
5658.2792	99.533708
5658.4316	99.5386629
5658.584	99.5436177
5658.7364	99.5485726
5658.8888	99.5535275
5659.0412	99.5584824
5659.1936	99.5634372
5659.346	99.5683921
5659.4984	99.573347
5659.6508	99.5783019
5659.8032	99.5832567
5659.9556	99.5882116
5660.108	99.5931665
5660.2604	99.5981214
5660.4128	99.6030763
5660.5652	99.6080311
5660.7176	99.612986
5660.87	99.6179409
5661.0224	99.6228958
5661.1748	99.6278506
5661.3272	99.6328055
5661.4796	99.6377604
5661.632	99.6427153
5661.7844	99.6476701
5661.9368	99.652625
5662.0892	99.6575799
5662.2416	99.6625348
5662.394	99.6674897
5662.5464	99.6724445
5662.6988	99.6773994
5662.8512	99.6823543
5663.0036	99.6873092
5663.156	99.692264
5663.3084	99.6972189
5663.4608	99.7021738
5663.6132	99.7071287
5663.7656	99.7120835
5663.918	99.7170384
5664.0704	99.7219933
5664.2228	99.7269482
5664.3752	99.7319031
5664.5276	99.7368579
5664.68	99.7418128
5664.8324	99.7467677
5664.9848	99.7517226
5665.1372	99.7566774
5665.2896	99.7616323
5665.442	99.7665872
5665.5944	99.7715421
5665.7468	99.7764969
5665.8992	99.7814518
5666.0516	99.7864067
5666.204	99.7913616
5666.3564	99.7963165
5666.5088	99.8012713
5666.6612	99.8062262
5666.8136	99.8111811
5666.966	99.816136
5667.1184	99.8210908
5667.2708	99.8260457
5667.4232	99.8310006
5667.5756	99.8359555
5667.728	99.8409103
5667.8804	99.8458652
5668.0328	99.8508201
5668.1852	99.855775
5668.3376	99.8607299
5668.49	99.8656847
5668.6424	99.8706396
5668.7948	99.8755945
5668.9472	99.8805494
5669.0996	99.8855042
5669.252	99.8904591
5669.4044	99.895414
5669.5568	99.9003689
5669.7092	99.9053237
5669.8616	99.9102786
5670.014	99.9152335
5670.1664	99.9201884
5670.3188	99.9251433
5670.4712	99.9300981
5670.6236	99.935053
5670.776	99.9400079
5670.9284	99.9449628
5671.0808	99.9499176
5671.2332	99.9548725
5671.3856	99.9598274
5671.538	99.9647823
5671.6904	99.9697371
5671.8428	99.974692
5671.9952	99.9796469
5672.1476	99.9846018
5672.3	99.9895567
5672.4524	99.9945115
5672.6048	99.9994664
5672.7572	100.004421
5672.9096	100.009376
5673.062	100.014331
5673.2144	100.019286
5673.3668	100.024241
5673.5192	100.029196
5673.6716	100.034151
5673.824	100.039105
5673.9764	100.04406
5674.1288	100.049015
5674.2812	100.05397
5674.4336	100.058925
5674.586	100.06388
5674.7384	100.068835
5674.8908	100.07379
5675.0432	100.078744
5675.1956	100.083699
5675.348	100.088654
5675.5004	100.093609
5675.6528	100.098564
5675.8052	100.103519
5675.9576	100.108474
5676.11	100.113429
5676.2624	100.118383
5676.4148	100.123338
5676.5672	100.128293
5676.7196	100.133248
5676.872	100.138203
5677.0244	100.143158
5677.1768	100.148113
5677.3292	100.153068
5677.4816	100.158022
5677.634	100.162977
5677.7864	100.167932
5677.9388	100.172887
5678.0912	100.177842
5678.2436	100.182797
5678.396	100.187752
5678.5484	100.192707
5678.7008	100.197661
5678.8532	100.202616
5679.0056	100.207571
5679.158	100.212526
5679.3104	100.217481
5679.4628	100.222436
5679.6152	100.227391
5679.7676	100.232346
5679.92	100.2373
5680.0724	100.242255
5680.2248	100.24721
5680.3772	100.252165
5680.5296	100.25712
5680.682	100.262075
5680.8344	100.26703
5680.9868	100.271985
5681.1392	100.27694
5681.2916	100.281894
5681.444	100.286849
5681.5964	100.291804
5681.7488	100.296759
5681.9012	100.301714
5682.0536	100.306669
5682.206	100.311624
5682.3584	100.316579
5682.5108	100.321533
5682.6632	100.326488
5682.8156	100.331443
5682.968	100.336398
5683.1204	100.341353
5683.2728	100.346308
5683.4252	100.351263
5683.5776	100.356218
5683.73	100.361172
5683.8824	100.366127
5684.0348	100.371082
5684.1872	100.376037
5684.3396	100.380992
5684.492	100.385947
5684.6444	100.390902
5684.7968	100.395857
5684.9492	100.400811
5685.1016	100.405766
5685.254	100.410721
5685.4064	100.415676
5685.5588	100.420631
5685.7112	100.425586
5685.8636	100.430541
5686.016	100.435496
5686.1684	100.44045
5686.3208	100.445405
5686.4732	100.45036
5686.6256	100.455315
5686.778	100.46027
5686.9304	100.465225
5687.0828	100.47018
5687.2352	100.475135
5687.3876	100.480089
5687.54	100.485044
5687.6924	100.489999
5687.8448	100.494954
5687.9972	100.499909
5688.1496	100.501213
5688.302	100.502449
5688.4544	100.503685
5688.6068	100.504921
5688.7592	100.506156
5688.9116	100.507392
5689.064	100.508628
5689.2164	100.509864
5689.3688	100.5111
5689.5212	100.512336
5689.6736	100.513571
5689.826	100.514807
5689.9784	100.516043
5690.1308	100.517279
5690.2832	100.518515
5690.4356	100.519751
5690.588	100.520987
5690.7404	100.522222
5690.8928	100.523458
5691.0452	100.524694
5691.1976	100.52593
5691.35	100.527166
5691.5024	100.528402
5691.6548	100.529637
5691.8072	100.530873
5691.9596	100.532109
5692.112	100.533345
5692.2644	100.534581
5692.4168	100.535817
5692.5692	100.537052
5692.7216	100.538288
5692.874	100.539524
5693.0264	100.54076
5693.1788	100.541996
5693.3312	100.543232
5693.4836	100.544467
5693.636	100.545703
5693.7884	100.546939
5693.9408	100.548175
5694.0932	100.549411
5694.2456	100.550647
5694.398	100.551882
5694.5504	100.553118
5694.7028	100.554354
5694.8552	100.55559
5695.0076	100.556826
5695.16	100.558062
5695.3124	100.559297
5695.4648	100.560533
5695.6172	100.561769
5695.7696	100.563005
5695.922	100.564241
5696.0744	100.565477
5696.2268	100.566712
5696.3792	100.567948
5696.5316	100.569184
5696.684	100.57042
5696.8364	100.571656
5696.9888	100.572892
5697.1412	100.574127
5697.2936	100.575363
5697.446	100.576599
5697.5984	100.577835
5697.7508	100.579071
5697.9032	100.580307
5698.0556	100.581542
5698.208	100.582778
5698.3604	100.584014
5698.5128	100.58525
5698.6652	100.586486
5698.8176	100.587722
5698.97	100.588958
5699.1224	100.590193
5699.2748	100.591429
5699.4272	100.592665
5699.5796	100.593901
5699.732	100.595137
5699.8844	100.596373
5700.0368	100.597608
5700.1892	100.598844
5700.3416	100.60008
5700.494	100.601316
5700.6464	100.602552
5700.7988	100.603788
5700.9512	100.605023
5701.1036	100.606259
5701.256	100.607495
5701.4084	100.608731
5701.5608	100.609967
5701.7132	100.611203
5701.8656	100.612438
5702.018	100.613674
5702.1704	100.61491
5702.3228	100.616146
5702.4752	100.617382
5702.6276	100.618618
5702.78	100.619853
5702.9324	100.621089
5703.0848	100.622325
5703.2372	100.623561
5703.3896	100.624797
5703.542	100.626033
5703.6944	100.627268
5703.8468	100.628504
5703.9992	100.62974
5704.1516	100.630976
5704.304	100.632212
5704.4564	100.633448
5704.6088	100.634683
5704.7612	100.635919
5704.9136	100.637155
5705.066	100.638391
5705.2184	100.639627
5705.3708	100.640863
5705.5232	100.642098
5705.6756	100.643334
5705.828	100.64457
5705.9804	100.645806
5706.1328	100.647042
5706.2852	100.648278
5706.4376	100.649513
5706.59	100.650749
5706.7424	100.651985
5706.8948	100.653221
5707.0472	100.654457
5707.1996	100.655693
5707.352	100.656928
5707.5044	100.658164
5707.6568	100.6594
5707.8092	100.660636
5707.9616	100.661872
5708.114	100.663108
5708.2664	100.664344
5708.4188	100.665579
5708.5712	100.666815
5708.7236	100.668051
5708.876	100.669287
5709.0284	100.670523
5709.1808	100.671759
5709.3332	100.672994
5709.4856	100.67423
5709.638	100.675466
5709.7904	100.676702
5709.9428	100.677938
5710.0952	100.679174
5710.2476	100.680409
5710.4	100.681645
5710.5524	100.682881
5710.7048	100.684117
5710.8572	100.685353
5711.0096	100.686589
5711.162	100.687824
5711.3144	100.68906
5711.4668	100.690296
5711.6192	100.691532
5711.7716	100.692768
5711.924	100.694004
5712.0764	100.695239
5712.2288	100.696475
5712.3812	100.697711
5712.5336	100.698947
5712.686	100.700183
5712.8384	100.701419
5712.9908	100.702654
5713.1432	100.70389
5713.2956	100.705126
5713.448	100.706362
5713.6004	100.707598
5713.7528	100.708834
5713.9052	100.710069
5714.0576	100.711305
5714.21	100.712541
5714.3624	100.713777
5714.5148	100.715013
5714.6672	100.716249
5714.8196	100.717484
5714.972	100.71872
5715.1244	100.719956
5715.2768	100.721192
5715.4292	100.722428
5715.5816	100.723664
5715.734	100.724899
5715.8864	100.726135
5716.0388	100.727371
5716.1912	100.728607
5716.3436	100.729843
5716.496	100.731079
5716.6484	100.732315
5716.8008	100.73355
5716.9532	100.734786
5717.1056	100.736022
5717.258	100.737258
5717.4104	100.738494
5717.5628	100.73973
5717.7152	100.740965
5717.8676	100.742201
5718.02	100.743437
5718.1724	100.744673
5718.3248	100.745909
5718.4772	100.747145
5718.6296	100.74838
5718.782	100.749616
5718.9344	100.750852
5719.0868	100.752088
5719.2392	100.753324
5719.3916	100.75456
5719.544	100.755795
5719.6964	100.757031
5719.8488	100.758267
5720.0012	100.759503
5720.1536	100.760739
5720.306	100.761975
5720.4584	100.76321
5720.6108	100.764446
5720.7632	100.765682
5720.9156	100.766918
5721.068	100.768154
5721.2204	100.76939
5721.3728	100.770625
5721.5252	100.771861
5721.6776	100.773097
5721.83	100.774333
5721.9824	100.775569
5722.1348	100.776805
5722.2872	100.77804
5722.4396	100.779276
5722.592	100.780512
5722.7444	100.781748
5722.8968	100.782984
5723.0492	100.78422
5723.2016	100.785455
5723.354	100.786691
5723.5064	100.787927
5723.6588	100.789163
5723.8112	100.790399
5723.9636	100.791635
5724.116	100.79287
5724.2684	100.794106
5724.4208	100.795342
5724.5732	100.796578
5724.7256	100.797814
5724.878	100.79905
5725.0304	100.800286
5725.1828	100.801521
5725.3352	100.802757
5725.4876	100.803993
5725.64	100.805229
5725.7924	100.806465
5725.9448	100.807701
5726.0972	100.808936
5726.2496	100.810172
5726.402	100.811408
5726.5544	100.812644
5726.7068	100.81388
5726.8592	100.815116
5727.0116	100.816351
5727.164	100.817587
5727.3164	100.818823
5727.4688	100.820059
5727.6212	100.821295
5727.7736	100.822531
5727.926	100.823766
5728.0784	100.825002
5728.2308	100.826238
5728.3832	100.827474
5728.5356	100.82871
5728.688	100.829946
5728.8404	100.831181
5728.9928	100.832417
5729.1452	100.833653
5729.2976	100.834889
5729.45	100.836125
5729.6024	100.837361
5729.7548	100.838596
5729.9072	100.839832
5730.0596	100.841068
5730.212	100.842304
5730.3644	100.84354
5730.5168	100.844776
5730.6692	100.846011
5730.8216	100.847247
5730.974	100.848483
5731.1264	100.849719
5731.2788	100.850955
5731.4312	100.852191
5731.5836	100.853426
5731.736	100.854662
5731.8884	100.855898
5732.0408	100.857134
5732.1932	100.85837
5732.3456	100.859606
5732.498	100.860841
5732.6504	100.862077
5732.8028	100.863313
5732.9552	100.864549
5733.1076	100.865785
5733.26	100.867021
5733.4124	100.868256
5733.5648	100.869492
5733.7172	100.870728
5733.8696	100.871964
5734.022	100.8732
5734.1744	100.874436
5734.3268	100.875672
5734.4792	100.876907
5734.6316	100.878143
5734.784	100.879379
5734.9364	100.880615
5735.0888	100.881851
5735.2412	100.883087
5735.3936	100.884322
5735.546	100.885558
5735.6984	100.886794
5735.8508	100.88803
5736.0032	100.889266
5736.1556	100.890502
5736.308	100.891737
5736.4604	100.892973
5736.6128	100.894209
5736.7652	100.895445
5736.9176	100.896681
5737.07	100.897917
5737.2224	100.899152
5737.3748	100.900388
5737.5272	100.901624
5737.6796	100.90286
5737.832	100.904096
5737.9844	100.905332
5738.1368	100.906567
5738.2892	100.907803
5738.4416	100.909039
5738.594	100.910275
5738.7464	100.911511
5738.8988	100.912747
5739.0512	100.913982
5739.2036	100.915218
5739.356	100.916454
5739.5084	100.91769
5739.6608	100.918926
5739.8132	100.920162
5739.9656	100.921397
5740.118	100.922633
5740.2704	100.923869
5740.4228	100.925105
5740.5752	100.926341
5740.7276	100.927577
5740.88	100.928812
5741.0324	100.930048
5741.1848	100.931284
5741.3372	100.93252
5741.4896	100.933756
5741.642	100.934992
5741.7944	100.936227
5741.9468	100.937463
5742.0992	100.938699
5742.2516	100.939935
5742.404	100.941171
5742.5564	100.942407
5742.7088	100.943643
5742.8612	100.944878
5743.0136	100.946114
5743.166	100.94735
5743.3184	100.948586
5743.4708	100.949822
5743.6232	100.951058
5743.7756	100.952293
5743.928	100.953529
5744.0804	100.954765
5744.2328	100.956001
5744.3852	100.957237
5744.5376	100.958473
5744.69	100.959708
5744.8424	100.960944
5744.9948	100.96218
5745.1472	100.963416
5745.2996	100.964652
5745.452	100.965888
5745.6044	100.967123
5745.7568	100.968359
5745.9092	100.969595
5746.0616	100.970831
5746.214	100.972067
5746.3664	100.973303
5746.5188	100.974538
5746.6712	100.975774
5746.8236	100.97701
5746.976	100.978246
5747.1284	100.979482
5747.2808	100.980718
5747.4332	100.981953
5747.5856	100.983189
5747.738	100.984425
5747.8904	100.985661
5748.0428	100.986897
5748.1952	100.988133
5748.3476	100.989368
5748.5	100.990604
5748.6524	100.99184
5748.8048	100.993076
5748.9572	100.994312
5749.1096	100.995548
5749.262	100.996783
5749.4144	100.998019
5749.5668	100.999255
5749.7192	101.000491
5749.8716	101.001727
5750.024	101.002963
5750.1764	101.004198
5750.3288	101.005434
5750.4812	101.00667
5750.6336	101.007906
5750.786	101.009142
5750.9384	101.010378
5751.0908	101.011614
5751.2432	101.012849
5751.3956	101.014085
5751.548	101.015321
5751.7004	101.016557
5751.8528	101.017793
5752.0052	101.019029
5752.1576	101.020264
5752.31	101.0215
5752.4624	101.022736
5752.6148	101.023972
5752.7672	101.025208
5752.9196	101.026444
5753.072	101.027679
5753.2244	101.028915
5753.3768	101.030151
5753.5292	101.031387
5753.6816	101.032623
5753.834	101.033859
5753.9864	101.035094
5754.1388	101.03633
5754.2912	101.037566
5754.4436	101.038802
5754.596	101.040038
5754.7484	101.041274
5754.9008	101.042509
5755.0532	101.043745
5755.2056	101.044981
5755.358	101.046217
5755.5104	101.047453
5755.6628	101.048689
5755.8152	101.049924
5755.9676	101.05116
5756.12	101.052396
5756.2724	101.053632
5756.4248	101.054868
5756.5772	101.056104
5756.7296	101.057339
5756.882	101.058575
5757.0344	101.059811
5757.1868	101.061047
5757.3392	101.062283
5757.4916	101.063519
5757.644	101.064754
5757.7964	101.06599
5757.9488	101.067226
5758.1012	101.068462
5758.2536	101.069698
5758.406	101.070934
5758.5584	101.072169
5758.7108	101.073405
5758.8632	101.074641
5759.0156	101.075877
5759.168	101.077113
5759.3204	101.078349
5759.4728	101.079584
5759.6252	101.08082
5759.7776	101.082056
5759.93	101.083292
5760.0824	101.084528
5760.2348	101.085764
5760.3872	101.087
5760.5396	101.088235
5760.692	101.089471
5760.8444	101.090707
5760.9968	101.091943
5761.1492	101.093179
5761.3016	101.094415
5761.454	101.09565
5761.6064	101.096886
5761.7588	101.098122
5761.9112	101.099358
5762.0636	101.100594
5762.216	101.10183
5762.3684	101.103065
5762.5208	101.104301
5762.6732	101.105537
5762.8256	101.106773
5762.978	101.108009
5763.1304	101.109245
5763.2828	101.11048
5763.4352	101.111716
5763.5876	101.112952
5763.74	101.114188
5763.8924	101.115424
5764.0448	101.11666
5764.1972	101.117895
5764.3496	101.119131
5764.502	101.120367
5764.6544	101.121603
5764.8068	101.122839
5764.9592	101.124075
5765.1116	101.12531
5765.264	101.126546
5765.4164	101.127782
5765.5688	101.129018
5765.7212	101.130254
5765.8736	101.13149
5766.026	101.132725
5766.1784	101.133961
5766.3308	101.135197
5766.4832	101.136433
5766.6356	101.137669
5766.788	101.138905
5766.9404	101.14014
5767.0928	101.141376
5767.2452	101.142612
5767.3976	101.143848
5767.55	101.145084
5767.7024	101.14632
5767.8548	101.147555
5768.0072	101.148791
5768.1596	101.150027
5768.312	101.151263
5768.4644	101.152499
5768.6168	101.153735
5768.7692	101.154971
5768.9216	101.156206
5769.074	101.157442
5769.2264	101.158678
5769.3788	101.159914
5769.5312	101.16115
5769.6836	101.162386
5769.836	101.163621
5769.9884	101.164857
